,open time,close,volumn,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7,LWR 14,AD,CCI 14
832,2022-05-30 16:20:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[9.032,15.068]","[58.338,67.183]","[66.007,74.092]","[48.549,62.394]","[-66.552,66.625]","[-198.566,33.965]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[70.0,80.0]","[66.448,75.105]","[-30.0,-20.0]","[2410.107,3282.71]","[57.507,131.241]"
833,2022-05-30 16:25:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[9.032,15.068]","[58.338,67.183]","[66.007,74.092]","[62.394,76.239]","[-66.552,66.625]","[-198.566,33.965]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[70.0,80.0]","[66.448,75.105]","[-20.0,-10.0]","[2410.107,3282.71]","[57.507,131.241]"
834,2022-05-30 16:30:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[49.494,58.338]","[57.921,66.007]","[34.704,48.549]","[-66.552,66.625]","[-198.566,33.965]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[30.0,40.0]","[57.79,66.448]","[-50.0,-40.0]","[2410.107,3282.71]","[57.507,131.241]"
835,2022-05-30 16:35:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[49.494,58.338]","[57.921,66.007]","[34.704,48.549]","[-66.552,66.625]","[-198.566,33.965]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[40.0,50.0]","[57.79,66.448]","[-50.0,-40.0]","[2410.107,3282.71]","[-16.228,57.507]"
836,2022-05-30 16:40:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[49.494,58.338]","[49.836,57.921]","[34.704,48.549]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[52.157,61.246]","[54.042,61.825]","[53.43,59.661]","[60.0,70.0]","[49.132,57.79]","[-30.0,-20.0]","[2410.107,3282.71]","[57.507,131.241]"
837,2022-05-30 16:45:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[58.338,67.183]","[57.921,66.007]","[62.394,76.239]","[66.625,199.802]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[70.0,80.0]","[57.79,66.448]","[-20.0,-10.0]","[2410.107,3282.71]","[131.241,204.976]"
838,2022-05-30 16:50:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[49.494,58.338]","[57.921,66.007]","[48.549,62.394]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[40.0,50.0]","[57.79,66.448]","[-60.0,-50.0]","[2410.107,3282.71]","[-16.228,57.507]"
839,2022-05-30 16:55:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[49.494,58.338]","[49.836,57.921]","[34.704,48.549]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[30.0,40.0]","[49.132,57.79]","[-70.0,-60.0]","[2410.107,3282.71]","[-163.697,-89.962]"
840,2022-05-30 17:00:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[31.804,40.649]","[49.836,57.921]","[7.015,20.86]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[33.979,43.068]","[46.259,54.042]","[47.199,53.43]","[10.0,20.0]","[40.474,49.132]","[-90.0,-80.0]","[2410.107,3282.71]","[-163.697,-89.962]"
841,2022-05-30 17:05:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[31.804,40.649]","[41.751,49.836]","[7.015,20.86]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[30.0,40.0]","[40.474,49.132]","[-70.0,-60.0]","[2410.107,3282.71]","[-89.962,-16.228]"
842,2022-05-30 17:10:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[31.804,40.649]","[41.751,49.836]","[20.86,34.704]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[52.157,61.246]","[54.042,61.825]","[53.43,59.661]","[50.0,60.0]","[40.474,49.132]","[-50.0,-40.0]","[2410.107,3282.71]","[-16.228,57.507]"
843,2022-05-30 17:15:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[15.068,21.104]","[49.494,58.338]","[41.751,49.836]","[48.549,62.394]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[70.0,80.0]","[40.474,49.132]","[-30.0,-20.0]","[2410.107,3282.71]","[131.241,204.976]"
844,2022-05-30 17:20:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[49.494,58.338]","[41.751,49.836]","[62.394,76.239]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[60.0,70.0]","[40.474,49.132]","[-40.0,-30.0]","[2410.107,3282.71]","[131.241,204.976]"
845,2022-05-30 17:25:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[58.338,67.183]","[49.836,57.921]","[76.239,90.084]","[66.625,199.802]","[33.965,266.496]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[70.335,79.424]","[61.825,69.607]","[53.43,59.661]","[80.0,90.0]","[49.132,57.79]","[-20.0,-10.0]","[2410.107,3282.71]","[131.241,204.976]"
846,2022-05-30 17:30:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[58.338,67.183]","[57.921,66.007]","[76.239,90.084]","[66.625,199.802]","[33.965,266.496]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[60.0,70.0]","[49.132,57.79]","[-40.0,-30.0]","[2410.107,3282.71]","[57.507,131.241]"
847,2022-05-30 17:35:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[58.338,67.183]","[57.921,66.007]","[76.239,90.084]","[66.625,199.802]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[60.0,70.0]","[57.79,66.448]","[-40.0,-30.0]","[2410.107,3282.71]","[57.507,131.241]"
848,2022-05-30 17:40:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[67.183,76.028]","[57.921,66.007]","[76.239,90.084]","[66.625,199.802]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[70.335,79.424]","[61.825,69.607]","[53.43,59.661]","[80.0,90.0]","[66.448,75.105]","[-20.0,-10.0]","[2410.107,3282.71]","[57.507,131.241]"
849,2022-05-30 17:45:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[76.028,84.872]","[66.007,74.092]","[90.084,103.928]","[66.625,199.802]","[33.965,266.496]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[70.335,79.424]","[61.825,69.607]","[53.43,59.661]","[80.0,90.0]","[75.105,83.763]","[-10.0,0.0]","[2410.107,3282.71]","[57.507,131.241]"
850,2022-05-30 17:50:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[67.183,76.028]","[66.007,74.092]","[62.394,76.239]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[54.042,61.825]","[53.43,59.661]","[50.0,60.0]","[66.448,75.105]","[-40.0,-30.0]","[2410.107,3282.71]","[57.507,131.241]"
851,2022-05-30 17:55:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[58.338,67.183]","[66.007,74.092]","[48.549,62.394]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[54.042,61.825]","[53.43,59.661]","[50.0,60.0]","[66.448,75.105]","[-40.0,-30.0]","[2410.107,3282.71]","[-16.228,57.507]"
852,2022-05-30 18:00:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[40.649,49.494]","[57.921,66.007]","[20.86,34.704]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[54.042,61.825]","[53.43,59.661]","[40.0,50.0]","[57.79,66.448]","[-40.0,-30.0]","[2410.107,3282.71]","[-16.228,57.507]"
853,2022-05-30 18:05:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[40.649,49.494]","[49.836,57.921]","[7.015,20.86]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[54.042,61.825]","[53.43,59.661]","[20.0,30.0]","[57.79,66.448]","[-40.0,-30.0]","[2410.107,3282.71]","[-16.228,57.507]"
854,2022-05-30 18:10:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[31.804,40.649]","[41.751,49.836]","[7.015,20.86]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[54.042,61.825]","[53.43,59.661]","[20.0,30.0]","[49.132,57.79]","[-50.0,-40.0]","[2410.107,3282.71]","[-16.228,57.507]"
855,2022-05-30 18:15:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[22.96,31.804]","[33.666,41.751]","[-6.83,7.015]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[53.43,59.661]","[0.0,10.0]","[40.474,49.132]","[-60.0,-50.0]","[2410.107,3282.71]","[-89.962,-16.228]"
856,2022-05-30 18:20:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[14.115,22.96]","[25.58,33.666]","[-20.675,-6.83]","[-199.729,-66.552]","[33.965,266.496]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[33.979,43.068]","[46.259,54.042]","[47.199,53.43]","[0.0,10.0]","[23.159,31.817]","[-90.0,-80.0]","[2410.107,3282.71]","[-163.697,-89.962]"
857,2022-05-30 18:25:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[27.14,33.176]","[14.115,22.96]","[25.58,33.666]","[-6.83,7.015]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[10.0,20.0]","[23.159,31.817]","[-90.0,-80.0]","[2410.107,3282.71]","[-163.697,-89.962]"
858,2022-05-30 18:30:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[5.27,14.115]","[17.495,25.58]","[-6.83,7.015]","[-66.552,66.625]","[-198.566,33.965]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[24.89,33.979]","[38.476,46.259]","[47.199,53.43]","[0.0,10.0]","[14.501,23.159]","[-100.0,-90.0]","[2410.107,3282.71]","[-163.697,-89.962]"
859,2022-05-30 18:35:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[14.115,22.96]","[17.495,25.58]","[20.86,34.704]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[20.0,30.0]","[14.501,23.159]","[-80.0,-70.0]","[2410.107,3282.71]","[-163.697,-89.962]"
860,2022-05-30 18:40:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[40.649,49.494]","[25.58,33.666]","[76.239,90.084]","[-66.552,66.625]","[33.965,266.496]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[61.246,70.335]","[54.042,61.825]","[53.43,59.661]","[90.0,100.0]","[23.159,31.817]","[-50.0,-40.0]","[2410.107,3282.71]","[-16.228,57.507]"
861,2022-05-30 18:45:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[58.338,67.183]","[33.666,41.751]","[90.084,103.928]","[-66.552,66.625]","[33.965,266.496]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[52.157,61.246]","[54.042,61.825]","[53.43,59.661]","[80.0,90.0]","[31.817,40.474]","[-60.0,-50.0]","[2410.107,3282.71]","[-16.228,57.507]"
862,2022-05-30 18:50:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[58.338,67.183]","[41.751,49.836]","[76.239,90.084]","[-66.552,66.625]","[-198.566,33.965]","[59.984,435.663]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[43.068,52.157]","[46.259,54.042]","[47.199,53.43]","[50.0,60.0]","[40.474,49.132]","[-80.0,-70.0]","[2410.107,3282.71]","[-89.962,-16.228]"
863,2022-05-30 18:55:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[49.494,58.338]","[41.751,49.836]","[48.549,62.394]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[33.979,43.068]","[46.259,54.042]","[47.199,53.43]","[40.0,50.0]","[40.474,49.132]","[-80.0,-70.0]","[2410.107,3282.71]","[-89.962,-16.228]"
864,2022-05-30 19:00:00,"[30548.37,30898.888]","[7.434,425.438]","[30514.339,30849.814]","[30461.356,30788.251]","[30354.27,30657.279]","[30503.47,30836.951]","[30443.276,30763.788]","[30335.211,30637.05]","[30641.109,30991.267]","[30508.803,30841.376]","[30412.101,30738.566]","[21.104,27.14]","[40.649,49.494]","[41.751,49.836]","[34.704,48.549]","[-66.552,66.625]","[33.965,266.496]","[-315.695,59.984]","[30519.375,30856.891]","[30463.197,30787.151]","[30360.471,30664.149]","[33.979,43.068]","[46.259,54.042]","[47.199,53.43]","[30.0,40.0]","[49.132,57.79]","[-70.0,-60.0]","[2410.107,3282.71]","[-89.962,-16.228]"
